,G,I,Q,H
3216,True,168.1359440637063,967.3345593923508,False
3217,False,289.01572656221896,1147.2567872570119,False
3218,True,236.8710798629548,1189.6382740705344,True
3219,False,192.44245297168,737.436752367363,False
3220,True,194.01894188882997,928.2590611949953,False
3221,False,210.64287795207065,897.6256980895892,False
3222,False,247.75793682699305,1024.307054575773,False
3223,True,276.910037110085,1407.8076040515646,True
3224,False,225.25468362112747,899.3246934572925,False
3225,True,210.66993475283974,974.2011284688997,False
3226,False,236.99715556024626,1022.6609474842601,False
3227,False,291.5030401244598,1227.0759801184627,True
3228,True,326.5925776693116,1455.2882918092723,True
3229,False,177.24063552945384,721.2451784535141,False
3230,True,524.8761539001416,2324.264793624041,True
3231,True,289.5977274264278,1470.4215176862197,True
3232,True,271.95870510597706,1434.3606654812565,True
3233,True,286.7488693425269,1399.7511312485756,True
3234,True,171.18128655938676,1101.409037476312,True
3235,False,165.6333217883284,682.3994204049942,False
3236,True,246.42860569542495,1215.1715883070658,True
3237,False,259.491089486836,1084.3824563277426,True
3238,False,194.9326064974067,781.5398128037422,False
3239,True,278.96134840427106,1426.7083779585191,True
3240,True,232.56649232901904,1197.7995777237006,True
3241,True,161.78974689637386,952.78612798304,False
3242,False,173.3515487975721,734.3054063521839,False
3243,False,264.86404852721444,1175.4060016456406,True
3244,True,288.19095381501745,1423.7972145130093,True
3245,False,167.43512886896184,742.7183240719187,False
3246,False,202.7503035750815,734.800738487349,False
3247,False,196.8295102672618,800.1027246199635,False
3248,True,271.82497508099067,1249.2405162098505,True
3249,True,357.5130644624682,1642.024795924075,True
3250,False,186.10269418135323,536.4759779942439,False
3251,False,252.18329103929776,1119.4470320009107,True
3252,True,222.8385454584798,1163.660329944293,True
3253,True,168.2206661076658,973.8306700739804,False
3254,True,179.56948184953862,811.2967090530157,False
3255,True,429.7315914830775,1938.5406707709847,True
3256,True,184.76432024127269,1008.4344067851259,False
3257,False,218.19625905662133,893.007633974119,False
3258,True,165.24060432491757,911.1944798580377,False
3259,False,269.76660159998016,1132.742473041156,True
3260,True,255.65111124632426,1128.0246230971504,False
3261,False,215.38166040161602,965.2159110451838,False
3262,True,221.45884432209442,1122.9745766824176,True
3263,True,579.450528730351,2671.951942926874,True
3264,False,228.47320593542165,935.684992979968,False
3265,False,381.5903410529006,1544.7918271309784,True
3266,False,213.3029178361512,786.0748450747197,False
3267,False,279.77842152967895,1100.504725554409,True
3268,False,306.2091890621441,1192.6718563738775,True
3269,True,182.82584349628212,1056.1183635763548,False
3270,True,181.39064579558686,1063.2756347564439,False
3271,False,262.0365048348594,1037.4022004571095,False
3272,False,292.7245842073479,1312.2474752194196,True
3273,True,541.5758401045964,2551.4287169606064,True
3274,True,406.655673245653,1863.170876170852,True
3275,True,244.5551923157621,1251.601025683117,True
3276,True,203.87349157330647,1009.1921398254169,False
3277,False,220.1901486813644,875.8275948364488,False
3278,True,507.3805358164321,2283.0881869359237,True
3279,True,320.20327775606506,1608.1855505861065,True
3280,False,444.8940341147845,1814.9414360756662,True
3281,False,152.70791694993665,512.932482139753,False
3282,False,409.1352166007442,1686.393247082003,True
3283,True,254.32838627031708,1348.6885193390094,True
3284,False,240.12246129204408,957.2127349712517,False
3285,False,110.89273133257372,648.2967813888455,False
3286,True,371.376880468093,1724.473680190572,True
3287,False,179.84910563564884,871.9712722936566,False
3288,False,227.74985919878097,910.8031035654714,False
3289,False,364.6419475927667,1500.3499212851948,True
3290,False,148.11354104660037,601.2323416737373,False
3291,True,231.9472694349779,1095.7732142832272,False
3292,False,264.8142549716837,1014.6356509823856,True
3293,True,250.9767377296222,1234.6167343578174,True
3294,True,266.5877248751896,1310.8263007677524,True
3295,False,270.2367353520814,1072.2395001705625,True
3296,True,524.0148684823575,2370.0975221137023,True
3297,True,854.8193562011713,3608.7203320559793,True
3298,False,439.9002434023352,1731.4777817549352,True
3299,True,230.87288549009844,1129.0812102023285,False
3300,False,338.8280212623883,1325.2503581036021,True
3301,True,231.34987311494453,1208.5501935754696,False
3302,True,205.27029735037922,1057.7635854421283,False
3303,False,253.7133611516565,888.7134719754793,False
3304,False,209.25724883465034,833.6303078082539,False
3305,True,258.3343269780331,1324.0728585572094,True
3306,True,310.5334951714949,1536.6474648239177,True
3307,True,217.18686871453696,918.3540068248801,False
3308,False,270.534601084977,1101.5882584596127,False
3309,False,185.47874498415155,657.7929486579733,False
3310,True,414.04035553434744,1862.621426346212,True
3311,True,410.5150614931416,1970.9585504940778,True
3312,True,167.42719207617967,829.3489265212125,False
3313,True,177.85444915553893,928.0987343241529,False
3314,True,191.30334741324734,1042.8520613840853,False
3315,False,207.31674341517203,774.1252648286352,False
3316,False,196.36323284861285,856.8161705630331,False
3317,True,221.04973026443508,1115.276707879454,False
3318,False,148.54936585287862,670.2592811773949,False
3319,False,304.520079274851,1281.2848697786603,True
3320,False,201.68997725748943,764.3226544225822,False
3321,True,251.1783313441879,1199.9383298971431,True
3322,False,133.97125949324783,553.2095391502296,False
3323,True,251.32472569071552,1202.9395879692622,True
3324,False,237.16546929523213,1076.3065132253046,False
3325,False,284.76033333504733,1109.6189333874172,True
3326,False,267.45476927308505,1036.0885201264666,False
3327,False,197.13748425382437,737.7097959074258,False
3328,True,282.24251179236626,1403.144153269966,True
3329,False,213.26064040754068,827.2192379300826,False
3330,False,386.14520670238846,1526.882724160512,True
3331,False,217.97632997685304,842.9701121753692,False
3332,True,193.99889193972203,954.3623538326704,False
3333,True,252.0793631432722,1227.3369715080212,True
3334,False,345.33218786793793,1314.9320056124254,True
3335,True,200.81602143885775,1016.9875691113847,False
3336,False,400.89374393859384,1697.848399118334,True
3337,True,402.0613529975292,1900.818344953543,True
3338,False,378.48224803493105,1411.2133268651173,True
3339,True,208.64830145966044,983.1752077179356,False
3340,False,346.42985668798167,1412.0471289193888,True
3341,True,446.7440841802012,2056.973050378532,True
3342,False,147.4913617498569,533.7601528357134,False
3343,False,225.92013245925693,873.1765227985228,False
3344,True,175.7817983778142,1023.9762749687034,True
3345,True,344.913996352264,1730.5290384731727,True
3346,True,241.99036774723174,1162.3327577646085,False
3347,False,308.6009565695887,1289.1255105562636,True
3348,True,239.44561996048077,1228.6114680549924,False
3349,True,159.98912447040522,922.9356267540314,False
3350,True,294.57414077449084,1314.2362196260817,True
3351,False,277.3442734485447,1164.4890123165044,True
3352,True,201.22682437436725,1004.7217938969807,False
3353,True,250.70645136454803,1182.9985703008983,True
3354,False,514.4369431854682,2173.4389898139466,True
3355,True,238.0198860190369,1179.9197279109092,True
3356,True,278.5219718715098,1313.9522361559955,True
3357,False,202.8037346637322,917.6308097440061,True
3358,False,462.29233880577186,1843.3294893110497,True
3359,False,219.49602644537399,899.1288467271951,False
3360,False,666.6126029989503,2705.127895051904,True
3361,False,291.8569760485496,1194.4111988414165,True
3362,False,256.4150653852833,1084.7482352816673,True
3363,True,314.3349376196033,1481.5988946589628,True
3364,True,255.94438657393854,1215.1895257388273,True
3365,False,184.5519205442206,799.7249532113133,False
3366,True,270.4361276418413,1424.2374932841574,True
3367,True,343.97629089429046,1564.5415364427909,True
3368,True,387.5989493032328,1777.9875125418232,True
3369,False,149.23244891929144,560.6207872431144,False
3370,True,213.22022079139066,1194.5964858297873,True
3371,False,337.0373131641105,1369.4866395609872,True
3372,False,305.96926483142903,1174.3563151350943,True
3373,True,261.55098297900366,1264.6768821006922,True
3374,False,212.9861304268997,770.0684165909631,False
3375,True,362.48280022724987,1655.8263128563694,True
3376,False,263.99193907129245,1211.9120007171077,True
3377,True,242.42733551196372,1213.5335783210692,True
3378,True,395.5069340198148,1971.100383386147,True
3379,False,196.29092777299314,698.9037628406476,False
3380,True,199.49669891842217,1110.4300233106262,True
3381,True,207.02792778999327,1017.1256614554715,False
3382,True,280.3959130395614,1340.0680746009352,True
3383,True,286.9426887726281,1393.340457406309,True
3384,True,258.06912682569623,1335.781860337019,True
3385,True,278.8592266357343,1320.4266434312535,True
3386,False,190.77540596983977,783.7730384386807,False
3387,False,220.78335615937647,821.3803128524902,False
3388,False,163.4259402265897,684.0002447671619,False
3389,False,390.68939956907786,1612.4565399907044,True
3390,True,252.85797883598408,1381.24970717867,True
3391,False,292.97849851732815,1254.7007907144716,True
3392,True,175.01854016721038,889.3717501643,False
3393,True,184.52591271335467,961.7812417425156,False
3394,True,138.01658300178983,801.8180029616907,False
3395,True,136.7543471538337,840.5005286620898,False
3396,True,388.1863291807901,1832.3889697584937,True
3397,False,299.2054070221599,1230.3690604288233,True
3398,True,336.8183889353834,1680.240413256762,True
3399,False,257.75359624160086,980.2996007980117,False
3400,True,251.18193579482752,1174.4438691177268,False
3401,True,194.1781831849819,1069.431422241778,False
3402,True,192.38690588720348,953.3059993910884,False
3403,False,172.00378019969799,763.4150584601318,False
3404,True,211.05335240032332,1084.2009230778106,False
3405,True,229.90527357726404,1272.8611638954658,True
3406,True,187.48846521432006,885.60067711758,False
3407,False,278.86400173447873,1204.1045740901686,False
3408,True,210.49878291826536,1198.6814248762794,True
3409,True,175.66461364860066,937.562961092102,False
3410,False,225.52508973009563,926.658840734487,False
3411,False,229.72270750935138,878.631187345744,False
3412,False,440.78305847775897,1686.3699685851846,True
3413,True,387.6103559942899,1778.5590919957763,True
3414,True,257.3930227894821,1293.76200545834,True
3415,False,203.87055504828413,800.8713060195448,False
3416,False,274.99914199629524,1056.5264092196428,True
3417,True,440.1617193583645,1951.556520404632,True
3418,True,127.81157373746257,790.2390504586439,False
3419,False,389.9661823933994,1524.792961783932,True
3420,True,246.23216401457142,1226.2987737380993,True
3421,True,176.5952702259607,901.5858269967154,False
3422,False,300.59196161909483,1228.416649789083,True
3423,True,453.07672794563206,2127.948020432951,True
3424,True,270.0498472571076,1354.8191056851135,True
3425,True,199.55742636943637,1051.5657873285404,True
3426,False,230.86290236537212,802.9550194817996,False
3427,False,212.53313996958752,962.2003824919643,False
3428,True,210.24520371600366,995.0059083687811,False
3429,True,386.7128572303893,1850.6376057517973,True
3430,False,149.3121434151177,571.7221551755476,False
3431,True,194.24025121041439,973.8686837554903,False
3432,False,250.55266124338556,941.7247461282788,False
3433,False,278.06489443279423,1189.3734234059825,True
3434,False,221.9049995575151,929.2025320700811,False
3435,True,207.43258529845764,1032.4031560875417,False
3436,True,198.6596512583657,1059.0816778141532,False
3437,False,510.8611244774575,2032.2691096076594,True
3438,True,158.9418560629689,850.2355618868064,False
3439,False,535.9424020170613,2111.117613319251,True
3440,True,284.60388404614196,1241.31042010599,True
3441,False,238.47921685781506,900.2553552651409,False
3442,True,224.44977003002208,1115.912226989852,False
3443,False,252.87332540130436,1030.2678798461914,False
3444,False,279.6338414547348,1179.033318263036,True
3445,True,368.68604095660083,1656.8583620600828,True
3446,False,366.45041185830246,1465.321725623436,True
3447,True,217.0248058477382,1104.4779615484726,True
3448,False,453.200686727216,1670.726957618947,True
3449,False,366.4902693729721,1419.1257375592838,True
3450,False,326.75951877458795,1384.1366681538261,True
3451,False,196.7588414625149,737.2201549594172,False
3452,True,278.95666715004586,1380.643164301949,True
3453,False,371.1056996738528,1532.5613407090943,True
3454,True,245.60800161968072,1242.4005585011091,True
3455,True,248.22560559393108,1205.7852231802347,True
3456,False,385.73359582992896,1556.4098683599266,True
3457,True,285.66926004086497,1457.3766609151535,True
3458,False,321.73640814095575,1204.793220108701,True
3459,False,176.23653430920075,728.0565421136836,False
3460,False,217.85733623005513,886.5040316942953,False
3461,False,282.6860695985636,1161.4387493080606,True
3462,True,177.56791637283055,980.5757120436839,False
3463,True,170.61946972728114,864.8823175384363,False
3464,False,288.3704890088204,1096.6384829387314,True
3465,True,258.7163979940075,1363.3732503505585,True
3466,True,165.88434784466472,952.988226345564,False
3467,False,307.0324300924617,1108.7766908371652,True
3468,False,125.72081269378232,469.0914737761045,False
